address,lat,lng,district,publand,robbery,urban_proj,monitor,idle,school,park,mrt,rob,output,STD_publand,STD_robbery,STD_urban_proj,STD_monitor,STD_idle,DistanceType1_School,DistanceType1_Park,DistanceType1_MRT,DistanceType1_ROB,DistanceType2_School,DistanceType2_Park,DistanceType2_MRT,DistanceType2_ROB,MonitorType1,MonitorType2,Feature1 ,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8
臺北市大同區玉泉里9鄰鄭州路145號,25.050692,121.508887,大同區,2253601.36,6,568.15,868,0,0.1004119831,0.1816010789,0.1925889477,0.3221736632,1,-0.990049073,1.419085404,-0.9299179467,-1.440635159,-0.932768957,1,1,1,1,1,1,1,1,0,0,0.003511844916,8,3,0.06780028711,0.0003711678148,2596.314931,20.97042557,1
臺北市北投區桃源里9鄰中央北路三段53巷10號,25.13768,121.485395,北投區,32634930.67,3,5682.16,1300,379.25,0.2124804115,0.2634911771,0.003318455103,1.681597515,1,1.904077174,0.1466704068,1.548181508,-0.1924479696,0.0833844054,1,1,1,1,0,0,1,0,0,0,0.0001857893959,5,1,0.1198225109,0.00129353655,25103.79282,25.87690477,0
臺北市信義區三張里36鄰松智路39巷7號,25.029733,121.566066,信義區,5953425.42,1,1120.77,1012,282.6,0.2158150898,0.143159412,0.4095495811,1.922428901,1,-0.6376037335,-0.7016062578,-0.6621344811,-1.024572762,-0.1755772887,1,1,1,1,0,1,1,0,0,0,0.01265342802,6,2,0.3842620414,0.001899633301,5882.831443,22.33069826,0
臺北市大同區民權里1鄰重慶北路二段263號,25.06276,121.513747,大同區,2253601.36,6,568.15,868,0,0.06532008792,0.1578750466,0.07968236732,0.1017613119,1,-0.990049073,1.419085404,-0.9299179467,-1.440635159,-0.932768957,1,1,1,1,1,1,1,1,0,0,0.0008217173949,8,3,0.04326821455,0.0001172365345,2596.314931,20.97042557,1
臺北市大安區學府里14鄰長興街3號,25.017664,121.544275,大安區,7146045.27,1,1136.14,1851,139.95,0.252886028,0.534433577,0.5651148823,1.537855062,1,-0.5239947346,-0.7016062578,-0.6546866293,1.399568561,-0.5577902805,1,0,1,1,0,0,0,0,1,1,0.07637571967,3,0,0.6762172436,0.0008308239124,3860.64034,22.68600766,0
臺北市大安區黎元里14鄰安居街124巷20號,25.018557,121.551236,大安區,7146045.27,1,1136.14,1851,139.95,0.1118830659,0.1853241313,0.4751367002,2.364131302,1,-0.5239947346,-0.7016062578,-0.6546866293,1.399568561,-0.5577902805,1,1,1,1,1,1,1,0,1,1,0.009851784622,7,3,0.3861719487,0.001277218424,3860.64034,22.68600766,1
臺北市士林區社新里27鄰社子街168號,25.08895,121.504512,士林區,28233710.05,2,6236.82,1480,457.06,0.07337208157,0.2271050444,1.944133411,1.531672348,1,1.484816779,-0.2774679255,1.816953498,0.3276300259,0.2918666549,1,1,0,1,1,0,0,0,0,1,0.03239542522,4,1,0.7482035124,0.001034913749,19076.83111,25.81814465,0
臺北市中正區東門里7鄰仁愛路一段59號,25.03854,121.525094,中正區,4852832.46,4,760.71,1869,368.2,0.1431214109,0.478446197,0.3629135871,0.841768162,1,-0.7424462485,0.570808739,-0.8366090108,1.451576361,0.05377730018,1,0,1,1,1,0,1,1,1,1,0.02485083259,6,2,0.196896239,0.0004503842493,2596.486067,21.36763512,1
臺北市萬華區騰雲里2鄰中華路二段670號,25.02407,121.511501,萬華區,3740889.23,9,885.22,1009,0,0.07231311217,0.2973765567,0.6536869652,0.7517096666,1,-0.8483699905,2.6915004,-0.7762751118,-1.033240729,-0.932768957,1,1,1,1,1,0,0,1,0,0,0.01405703112,6,1,0.1023376634,0.000745004625,3707.521536,21.9206701,0
臺北市大安區古莊里17鄰浦城街59號,25.022273,121.526763,大安區,7146045.27,1,1136.14,1851,139.95,0.1837018268,0.1879114514,0.1323896913,0.6635297984,1,-0.5239947346,-0.7016062578,-0.6546866293,1.399568561,-0.5577902805,1,1,1,1,1,1,1,1,1,1,0.004570049371,8,3,0.2520014848,0.0003584709878,3860.64034,22.68600766,1
臺北市萬華區富福里7鄰康定路382號,25.033383,121.500326,萬華區,3740889.23,9,885.22,1009,0,0.05105307806,0.1336840637,0.1590409644,0.4384757239,1,-0.8483699905,2.6915004,-0.7762751118,-1.033240729,-0.932768957,1,1,1,1,1,1,1,1,0,0,0.001085451869,8,3,0.03437781062,0.0004345646421,3707.521536,21.9206701,1
